solver,target_nfe,actual_nfe,steps,project_tangent,radial_w1,sliced_w1,angular_sw_mean,ks_stat,sample_time_s,nan_rate,drift_final_mean,drift_final_max,drift_traj_max_mean
heun,1,2,1,False,3819.544921875,2357.883056640625,0.5881806015968323,0.7517000436782837,0.0015034675598144531,0.0,3819.577392578125,3174876.75,3819.577392578125
heun,2,2,1,True,488.44775390625,313.81451416015625,0.3851126916706562,0.6467000246047974,0.0019981861114501953,0.0,488.4364013671875,2189286.75,488.4364013671875
heun,2,2,1,False,3819.544921875,2357.883056640625,0.5881806015968323,0.7517000436782837,0.0009999275207519531,0.0,3819.577392578125,3174876.75,3819.577392578125
heun,5,4,2,True,inf,5.970083568838246e+16,0.5644920691847801,0.617900013923645,0.003500699996948242,0.0,inf,inf,inf
heun,5,4,2,False,nan,4.33152083494332e+18,0.68967604637146,0.8666999936103821,0.0015010833740234375,0.0,inf,inf,inf
heun,10,10,5,True,nan,nan,0.6096670553088188,0.5383999943733215,0.006000995635986328,0.23029999434947968,nan,nan,nan
heun,10,10,5,False,nan,nan,0.7320859730243683,1.0,0.003999233245849609,0.6014000177383423,nan,nan,nan
heun,20,20,10,True,nan,nan,0.6610879749059677,0.39489996433258057,0.010499954223632812,0.06880000233650208,nan,nan,nan
heun,20,20,10,False,nan,nan,0.7086671739816666,1.0,0.009508132934570312,0.6912000179290771,nan,nan,nan
heun,50,50,25,True,nan,nan,0.6347728371620178,0.05750000476837158,0.02652716636657715,0.000699999975040555,nan,nan,nan
heun,50,50,25,False,nan,nan,0.7343019098043442,1.0,0.0235135555267334,0.6843000054359436,nan,nan,nan
heun,100,100,50,True,nan,nan,0.6441692858934402,0.008799999952316284,0.055511474609375,9.999999747378752e-05,nan,nan,nan
heun,100,100,50,False,nan,nan,0.7242450714111328,1.0,0.044548988342285156,0.6848999857902527,nan,nan,nan
rk4,1,4,1,True,inf,2.547597303737221e+18,0.49232659488916397,0.739300012588501,0.0024950504302978516,0.0,inf,inf,inf
rk4,1,4,1,False,nan,1.842491568926564e+20,0.6764883796374003,0.9127999544143677,0.001999378204345703,0.0,inf,inf,inf
rk4,2,4,1,True,inf,2.547597303737221e+18,0.49232659488916397,0.739300012588501,0.002505064010620117,0.0,inf,inf,inf
rk4,2,4,1,False,nan,1.842491568926564e+20,0.6764883796374003,0.9127999544143677,0.0019996166229248047,0.0,inf,inf,inf
rk4,5,4,1,True,inf,2.547597303737221e+18,0.49232659488916397,0.739300012588501,0.0019998550415039062,0.0,inf,inf,inf
rk4,5,4,1,False,nan,1.842491568926564e+20,0.6764883796374003,0.9127999544143677,0.002001047134399414,0.0,inf,inf,inf
rk4,10,8,2,True,nan,nan,0.6124735176563263,0.6568999886512756,0.004502534866333008,0.20280000567436218,nan,nan,nan
rk4,10,8,2,False,nan,nan,0.7661218643188477,0.8969999551773071,0.002994537353515625,0.4505999982357025,nan,nan,nan
rk4,20,20,5,True,nan,nan,0.6419014036655426,0.4888000190258026,0.01150059700012207,0.3917999863624573,nan,nan,nan
rk4,20,20,5,False,nan,nan,0.7253826409578323,1.0,0.008008718490600586,0.7038000226020813,nan,nan,nan
rk4,50,48,12,True,nan,nan,0.6464689075946808,0.20160001516342163,0.026514291763305664,0.006599999964237213,nan,nan,nan
rk4,50,48,12,False,nan,nan,0.7427409887313843,1.0,0.02050948143005371,0.6876999735832214,nan,nan,nan
rk4,100,100,25,True,nan,nan,0.630726732313633,0.010300010442733765,0.05400824546813965,0.0003000000142492354,nan,nan,nan
rk4,100,100,25,False,nan,nan,0.7239411026239395,1.0,0.04100155830383301,0.6852999925613403,nan,nan,nan
