condition,method,status,metric,mean,std_population,std_sample,n
student_t_d128_df3.0_cor,B,complete,angular_sw_bin1,0.005973500665277243,0.0001592451589722037,0.00019503469174514477,3
student_t_d128_df3.0_cor,B,complete,angular_sw_bin2,0.006400655799855788,0.0006333234506541187,0.000775659648120656,3
student_t_d128_df3.0_cor,B,complete,angular_sw_bin3,0.006026771540443103,0.00036059957819653223,0.00044164248402217316,3
student_t_d128_df3.0_cor,B,complete,angular_sw_mean,0.006213773507624865,0.00029455555471012636,0.00036075540497113186,3
student_t_d128_df3.0_cor,B,complete,exploding_norm_rate,0.0,0.0,0.0,3
student_t_d128_df3.0_cor,B,complete,inf_rate,0.0,0.0,0.0,3
student_t_d128_df3.0_cor,B,complete,invalid_rate,0.0,0.0,0.0,3
student_t_d128_df3.0_cor,B,complete,ks_stat,0.014299988746643066,0.0,0.0,3
student_t_d128_df3.0_cor,B,complete,mmd,0.0012982686360677083,0.00021664414524475114,0.00026533380580552347,3
student_t_d128_df3.0_cor,B,complete,nan_rate,0.0,0.0,0.0,3
student_t_d128_df3.0_cor,B,complete,nfe,512,0.0,0.0,3
student_t_d128_df3.0_cor,B,complete,q950_err,0.0004973411886826383,4.826368312371551e-08,5.911069838023936e-08,3
student_t_d128_df3.0_cor,B,complete,q990_err,0.010877259225714123,5.8813075914355416e-08,7.203101309687099e-08,3
student_t_d128_df3.0_cor,B,complete,q995_err,0.030401526722982707,0.0,0.0,3
student_t_d128_df3.0_cor,B,complete,radial_w1,1.1712862253189087,0.0,0.0,3
student_t_d128_df3.0_cor,B,complete,sample_time_s,0.41296354432900745,0.005188955395589618,0.0063551465086281,3
student_t_d128_df3.0_cor,B,complete,sliced_w1,1.1120896538098652,0.08964857231095189,0.10979662916541634,3
student_t_d128_df3.0_cor,B,complete,tail_exc_95,0.00010000094771389634,0.0,0.0,3
student_t_d128_df3.0_cor,B,complete,tail_exc_99,0.00010000005364418918,0.0,0.0,3
student_t_d128_df3.0_cor,B,complete,total_train_time_s,29.510089203715324,1.7311036069440673,2.1201602644522275,3
student_t_d128_df3.0_cor,C,complete,angular_sw_bin0,0.006279728064934413,0.00017383123479860517,0.0002128989133072588,3
student_t_d128_df3.0_cor,C,complete,angular_sw_bin1,0.005892388677845399,0.00024402010261467187,0.00029886236919376865,3
student_t_d128_df3.0_cor,C,complete,angular_sw_bin2,0.0064015489382048445,0.0006519188688704076,0.0007984342912124376,3
student_t_d128_df3.0_cor,C,complete,angular_sw_bin3,0.006043489711980025,0.0002810429374509122,0.00034420589628383186,3
student_t_d128_df3.0_cor,C,complete,angular_sw_mean,0.00615428884824117,0.00028733468216966113,0.00035191167836022476,3
student_t_d128_df3.0_cor,C,complete,exploding_norm_rate,0.0,0.0,0.0,3
student_t_d128_df3.0_cor,C,complete,inf_rate,0.0,0.0,0.0,3
student_t_d128_df3.0_cor,C,complete,invalid_rate,0.0,0.0,0.0,3
student_t_d128_df3.0_cor,C,complete,ks_stat,0.014299988746643066,0.0,0.0,3
student_t_d128_df3.0_cor,C,complete,mmd,0.0012946128845214844,0.00021799362680678617,0.0002669865764276634,3
student_t_d128_df3.0_cor,C,complete,nan_rate,0.0,0.0,0.0,3
student_t_d128_df3.0_cor,C,complete,nfe,512,0.0,0.0,3
student_t_d128_df3.0_cor,C,complete,q950_err,0.0004973411886826383,4.826368312371551e-08,5.911069838023936e-08,3
student_t_d128_df3.0_cor,C,complete,q990_err,0.010877235215376424,6.7911490422046e-08,8.317424960295985e-08,3
student_t_d128_df3.0_cor,C,complete,q995_err,0.030401526722982707,9.835911622949432e-08,1.204648231566824e-07,3
student_t_d128_df3.0_cor,C,complete,radial_w1,1.1712861855824788,1.1239159602905075e-07,1.3765103082409519e-07,3
student_t_d128_df3.0_cor,C,complete,sample_time_s,0.3669843375682831,0.007389247035067618,0.00904994240964457,3
student_t_d128_df3.0_cor,C,complete,sliced_w1,1.1085449655850728,0.09175319423476125,0.11237425407282016,3
student_t_d128_df3.0_cor,C,complete,tail_exc_95,0.00010000094771389634,0.0,0.0,3
student_t_d128_df3.0_cor,C,complete,tail_exc_99,0.00010000005364418918,0.0,0.0,3
student_t_d128_df3.0_cor,C,complete,total_train_time_s,29.418818245331448,0.6979073673550089,0.8547584688744528,3
student_t_d128_df3.0_cor,tflow,incomplete,,,,,
student_t_d16_df1.5_cor,A,complete,angular_sw_bin0,0.01711992671092351,0.0011582850044980734,0.0014186036188687991,3
student_t_d16_df1.5_cor,A,complete,angular_sw_bin1,0.015756193548440933,0.0016442311027526195,0.0020137636104788077,3
student_t_d16_df1.5_cor,A,complete,angular_sw_bin2,0.018564507986108463,0.001421788999518389,0.0017413287853611256,3
student_t_d16_df1.5_cor,A,complete,angular_sw_bin3,0.022505180289347965,0.003010696799761304,0.0036873354648227267,3
student_t_d16_df1.5_cor,A,complete,angular_sw_mean,0.018486452133705217,0.0016203469242405386,0.0019845115853387354,3
student_t_d16_df1.5_cor,A,complete,exploding_norm_rate,0.0005000000237487257,0.0,0.0,3
student_t_d16_df1.5_cor,A,complete,inf_rate,0.0,0.0,0.0,3
student_t_d16_df1.5_cor,A,complete,invalid_rate,0.0005000000237487257,0.0,0.0,3
student_t_d16_df1.5_cor,A,complete,ks_stat,0.011199995875358582,0.0,0.0,3
student_t_d16_df1.5_cor,A,complete,mmd,0.0009257793426513672,0.0002394872200297188,0.00029331074449522715,3
student_t_d16_df1.5_cor,A,complete,nan_rate,0.0,0.0,0.0,3
student_t_d16_df1.5_cor,A,complete,nfe,512,0.0,0.0,3
student_t_d16_df1.5_cor,A,complete,q950_err,0.007135370880927143,7.614798164826229e-08,9.326184999053008e-08,3
student_t_d16_df1.5_cor,A,complete,q990_err,0.07842462602108911,3.2953582299183966e-08,4.035973091490621e-08,3
student_t_d16_df1.5_cor,A,complete,q995_err,0.15253510392954786,1.1740440642190559e-07,1.437904446440026e-07,3
student_t_d16_df1.5_cor,A,complete,radial_w1,5.134227275848389,3.8933590933214475e-07,4.76837158203125e-07,3
student_t_d16_df1.5_cor,A,complete,sample_time_s,0.17304344226916632,0.0016764681793499455,0.0020532458047100403,3
student_t_d16_df1.5_cor,A,complete,sliced_w1,2.1171229680379233,0.12130765821545557,0.14857093225990298,3
student_t_d16_df1.5_cor,A,complete,tail_exc_95,0.0003000006079674211,0.0,0.0,3
student_t_d16_df1.5_cor,A,complete,tail_exc_99,0.001500000022351733,0.0,0.0,3
student_t_d16_df1.5_cor,A,complete,total_train_time_s,27.20096590866645,1.421609362697729,1.7411087760863089,3
student_t_d16_df1.5_cor,B,complete,angular_sw_bin0,0.0154243732492129,0.002171882036830993,0.002660001385876277,3
student_t_d16_df1.5_cor,B,complete,angular_sw_bin1,0.013142194598913193,0.000798036597629718,0.0009773912301297902,3
student_t_d16_df1.5_cor,B,complete,angular_sw_bin2,0.01446585077792406,0.0011201701495378651,0.0013719226457324497,3
student_t_d16_df1.5_cor,B,complete,angular_sw_bin3,0.018689024572571118,0.0009439495579138529,0.001156097379907349,3
student_t_d16_df1.5_cor,B,complete,angular_sw_mean,0.015430360799655318,0.0006488974598908235,0.0007947338360603154,3
student_t_d16_df1.5_cor,B,complete,exploding_norm_rate,0.0005000000237487257,0.0,0.0,3
student_t_d16_df1.5_cor,B,complete,inf_rate,0.0,0.0,0.0,3
student_t_d16_df1.5_cor,B,complete,invalid_rate,0.0005000000237487257,0.0,0.0,3
student_t_d16_df1.5_cor,B,complete,ks_stat,0.011199995875358582,0.0,0.0,3
student_t_d16_df1.5_cor,B,complete,mmd,0.0005538860956827799,8.645220815951383e-05,0.00010588189856384265,3
student_t_d16_df1.5_cor,B,complete,nan_rate,0.0,0.0,0.0,3
student_t_d16_df1.5_cor,B,complete,nfe,512,0.0,0.0,3
student_t_d16_df1.5_cor,B,complete,q950_err,0.007135401968210473,4.3964057703075354e-08,5.384475419740543e-08,3
student_t_d16_df1.5_cor,B,complete,q990_err,0.07842464932279063,5.7077278827923465e-08,6.9905104517487e-08,3
student_t_d16_df1.5_cor,B,complete,q995_err,0.15253521461948377,1.0354095408502646e-07,1.2681125249462814e-07,3
student_t_d16_df1.5_cor,B,complete,radial_w1,5.134227275848389,3.8933590933214475e-07,4.76837158203125e-07,3
student_t_d16_df1.5_cor,B,complete,sample_time_s,0.25552090754111606,0.0016631637951391258,0.002036951328380816,3
student_t_d16_df1.5_cor,B,complete,sliced_w1,1.8650490442911785,0.02615052510477318,0.032027721506267946,3
student_t_d16_df1.5_cor,B,complete,tail_exc_95,0.0003000006079674211,0.0,0.0,3
student_t_d16_df1.5_cor,B,complete,tail_exc_99,0.001500000022351733,0.0,0.0,3
student_t_d16_df1.5_cor,B,complete,total_train_time_s,28.493688484032948,1.5073906806587887,1.846169005320328,3
student_t_d16_df1.5_cor,C,complete,angular_sw_bin0,0.014936151914298534,0.001487019870218405,0.0018212199597073778,3
student_t_d16_df1.5_cor,C,complete,angular_sw_bin1,0.012504988349974155,0.00040519974473854467,0.0004962663092577136,3
student_t_d16_df1.5_cor,C,complete,angular_sw_bin2,0.014221739023923874,0.0012124844865587276,0.0014849841565546655,3
student_t_d16_df1.5_cor,C,complete,angular_sw_bin3,0.01919454087813695,5.7379099106024115e-05,7.027475735517274e-05,3
student_t_d16_df1.5_cor,C,complete,angular_sw_mean,0.01521435504158338,0.0006136831149605448,0.0007516052477075422,3
student_t_d16_df1.5_cor,C,complete,exploding_norm_rate,0.0005000000237487257,0.0,0.0,3
student_t_d16_df1.5_cor,C,complete,inf_rate,0.0,0.0,0.0,3
student_t_d16_df1.5_cor,C,complete,invalid_rate,0.0005000000237487257,0.0,0.0,3
student_t_d16_df1.5_cor,C,complete,ks_stat,0.011199995875358582,0.0,0.0,3
student_t_d16_df1.5_cor,C,complete,mmd,0.0005172093709309896,0.00011187131118764267,0.00013701381463291786,3
student_t_d16_df1.5_cor,C,complete,nan_rate,0.0,0.0,0.0,3
student_t_d16_df1.5_cor,C,complete,nfe,512,0.0,0.0,3
student_t_d16_df1.5_cor,C,complete,q950_err,0.007135464142777134,7.614798164861639e-08,9.326184999096376e-08,3
student_t_d16_df1.5_cor,C,complete,q990_err,0.07842478913299966,5.707727883358905e-08,6.990510452442589e-08,3
student_t_d16_df1.5_cor,C,complete,q995_err,0.15253518694699977,6.778346565551248e-08,8.301745192673682e-08,3
student_t_d16_df1.5_cor,C,complete,radial_w1,5.134227275848389,3.8933590933214475e-07,4.76837158203125e-07,3
student_t_d16_df1.5_cor,C,complete,sample_time_s,0.23237188657124838,0.006704338877437595,0.008211104656212937,3
student_t_d16_df1.5_cor,C,complete,sliced_w1,1.8044095039367676,0.03963705521094543,0.048545280086670674,3
student_t_d16_df1.5_cor,C,complete,tail_exc_95,0.0003000006079674211,0.0,0.0,3
student_t_d16_df1.5_cor,C,complete,tail_exc_99,0.001500000022351733,0.0,0.0,3
student_t_d16_df1.5_cor,C,complete,total_train_time_s,29.67071909457445,0.6907300207083247,0.8459680503787268,3
student_t_d16_df1.5_cor,tflow,complete,angular_sw_bin0,0.12276804198821385,0.024825893337176844,0.03040538554242196,3
student_t_d16_df1.5_cor,tflow,complete,angular_sw_bin1,0.11624002705017726,0.02436043876676587,0.029835322444445346,3
student_t_d16_df1.5_cor,tflow,complete,angular_sw_bin2,0.12264630695184071,0.0157806176528612,0.019327230537733327,3
student_t_d16_df1.5_cor,tflow,complete,angular_sw_bin3,0.08155535161495209,0.008965942102932207,0.01098099160776014,3
student_t_d16_df1.5_cor,tflow,complete,angular_sw_mean,0.11080243190129598,0.017973421993717223,0.022012856408161956,3
student_t_d16_df1.5_cor,tflow,complete,exploding_norm_rate,0.00019999999494757503,0.0001632993120602575,0.00019999999494757503,3
student_t_d16_df1.5_cor,tflow,complete,inf_rate,0.0,0.0,0.0,3
student_t_d16_df1.5_cor,tflow,complete,invalid_rate,0.00019999999494757503,0.0001632993120602575,0.00019999999494757503,3
student_t_d16_df1.5_cor,tflow,complete,ks_stat,0.669866681098938,0.05977303048736184,0.07320671253692951,3
student_t_d16_df1.5_cor,tflow,complete,mmd,0.2824592590332031,0.012393781316858844,0.015179220104971764,3
student_t_d16_df1.5_cor,tflow,complete,n_params,37392,0.0,0.0,3
student_t_d16_df1.5_cor,tflow,complete,nan_rate,0.0,0.0,0.0,3
student_t_d16_df1.5_cor,tflow,complete,nfe,512,0.0,0.0,3
student_t_d16_df1.5_cor,tflow,complete,q950_err,33.03990873519689,2.1891727561969447,2.6811781057423976,3
student_t_d16_df1.5_cor,tflow,complete,q990_err,25.033455790765203,1.4431505454347104,1.767491229167136,3
student_t_d16_df1.5_cor,tflow,complete,q995_err,18.711686366707983,0.920735331551466,1.1276658752266924,3
student_t_d16_df1.5_cor,tflow,complete,radial_w1,1348.3602701822917,197.20328839548537,241.52371608392718,3
student_t_d16_df1.5_cor,tflow,complete,sample_time_s,0.4139886436363061,0.004383857726453366,0.005369107267384151,3
student_t_d16_df1.5_cor,tflow,complete,sliced_w1,271.16607666015625,39.45522277939801,48.32258174868031,3
student_t_d16_df1.5_cor,tflow,complete,tail_exc_95,0.642033310731252,0.07194980939475079,0.08812016005382341,3
student_t_d16_df1.5_cor,tflow,complete,tail_exc_99,0.5187333329518636,0.08162178504260895,0.09996586262476202,3
student_t_d16_df1.5_cor,tflow,complete,total_train_time_s,32.35054061934352,1.2848603048520484,1.57362606882218,3
student_t_d16_df10.0_cor,A,complete,angular_sw_bin0,0.011691645408670107,0.0017736294336271224,0.0021722435525839867,3
student_t_d16_df10.0_cor,A,complete,angular_sw_bin1,0.011871091400583586,0.0005460998624164907,0.0006688330057622495,3
student_t_d16_df10.0_cor,A,complete,angular_sw_bin2,0.014074730686843395,0.0009952944703720441,0.001218981798112569,3
student_t_d16_df10.0_cor,A,complete,angular_sw_bin3,0.01399213851739963,0.0015015547377723467,0.0018390214642004241,3
student_t_d16_df10.0_cor,A,complete,angular_sw_mean,0.01290740150337418,0.00036619750333681176,0.0004484985141281645,3
student_t_d16_df10.0_cor,A,complete,exploding_norm_rate,0.0,0.0,0.0,3
student_t_d16_df10.0_cor,A,complete,inf_rate,0.0,0.0,0.0,3
student_t_d16_df10.0_cor,A,complete,invalid_rate,0.0,0.0,0.0,3
student_t_d16_df10.0_cor,A,complete,ks_stat,0.01199999451637268,0.0,0.0,3
student_t_d16_df10.0_cor,A,complete,mmd,0.0004967848459879557,0.00015245997676868094,0.00018672457463992281,3
student_t_d16_df10.0_cor,A,complete,nan_rate,0.0,0.0,0.0,3
student_t_d16_df10.0_cor,A,complete,nfe,512,0.0,0.0,3
student_t_d16_df10.0_cor,A,complete,q950_err,0.0073444150113036455,7.111289263923782e-08,8.70951505497272e-08,3
student_t_d16_df10.0_cor,A,complete,q990_err,0.026209938421783603,3.000821753866738e-08,3.6752410530086e-08,3
student_t_d16_df10.0_cor,A,complete,q995_err,0.014925293917208645,9.630208822781847e-08,1.1794548866132099e-07,3
student_t_d16_df10.0_cor,A,complete,radial_w1,0.0982167050242424,1.8250120749944284e-08,2.2351741790771484e-08,3
student_t_d16_df10.0_cor,A,complete,sample_time_s,0.18259559075037637,0.009371292436054208,0.011477442349368183,3
student_t_d16_df10.0_cor,A,complete,sliced_w1,0.15832656621932983,0.015232895456505148,0.01865641058679892,3
student_t_d16_df10.0_cor,A,complete,tail_exc_95,0.002600000053644136,0.0,0.0,3
student_t_d16_df10.0_cor,A,complete,tail_exc_99,0.0030000002682208926,0.0,0.0,3
student_t_d16_df10.0_cor,A,complete,total_train_time_s,27.996307839949925,1.3973012462703425,1.7113375351586777,3
student_t_d16_df10.0_cor,B,complete,angular_sw_bin0,0.01323656520495812,0.002289226804683178,0.002803718788487877,3
student_t_d16_df10.0_cor,B,complete,angular_sw_bin1,0.013215504897137484,0.0013551363519891785,0.0016596962971350535,3
student_t_d16_df10.0_cor,B,complete,angular_sw_bin2,0.016205776793261368,0.0008092234245718059,0.0009910922390542576,3
student_t_d16_df10.0_cor,B,complete,angular_sw_bin3,0.01594129887719949,0.0009506340775158367,0.0011642842110075953,3
student_t_d16_df10.0_cor,B,complete,angular_sw_mean,0.014649786443139115,0.00047104811600760305,0.0005769137642589821,3
student_t_d16_df10.0_cor,B,complete,exploding_norm_rate,0.0,0.0,0.0,3
student_t_d16_df10.0_cor,B,complete,inf_rate,0.0,0.0,0.0,3
student_t_d16_df10.0_cor,B,complete,invalid_rate,0.0,0.0,0.0,3
student_t_d16_df10.0_cor,B,complete,ks_stat,0.01199999451637268,0.0,0.0,3
student_t_d16_df10.0_cor,B,complete,mmd,0.000702063242594401,0.00013576022060298427,0.00016627163392249575,3
student_t_d16_df10.0_cor,B,complete,nan_rate,0.0,0.0,0.0,3
student_t_d16_df10.0_cor,B,complete,nfe,512,0.0,0.0,3
student_t_d16_df10.0_cor,B,complete,q950_err,0.007344591006733798,1.066693389592656e-07,1.3064272582509156e-07,3
student_t_d16_df10.0_cor,B,complete,q990_err,0.026209959640797715,5.197575742013498e-08,6.365704233700364e-08,3
student_t_d16_df10.0_cor,B,complete,q995_err,0.01492537254753442,1.4710386962907368e-07,1.8016470989006495e-07,3
student_t_d16_df10.0_cor,B,complete,radial_w1,0.09821669012308121,1.0536712127723509e-08,1.2904784139758924e-08,3
student_t_d16_df10.0_cor,B,complete,sample_time_s,0.25389476865530014,0.0009399436329274124,0.0011511911438250265,3
student_t_d16_df10.0_cor,B,complete,sliced_w1,0.1851738542318344,0.0055297059660443385,0.006772479022216276,3
student_t_d16_df10.0_cor,B,complete,tail_exc_95,0.002600000053644136,0.0,0.0,3
student_t_d16_df10.0_cor,B,complete,tail_exc_99,0.0030000002682208926,0.0,0.0,3
student_t_d16_df10.0_cor,B,complete,total_train_time_s,28.480515701075394,0.47089843486298927,0.5767304430447723,3
student_t_d16_df10.0_cor,C,complete,angular_sw_bin0,0.014881344822545847,0.0017764384105427816,0.002175683832655298,3
student_t_d16_df10.0_cor,C,complete,angular_sw_bin1,0.013142203291257223,0.0007979995974704478,0.0009773459143744834,3
student_t_d16_df10.0_cor,C,complete,angular_sw_bin2,0.0156785286962986,0.0007809104116463575,0.0009564160216801711,3
student_t_d16_df10.0_cor,C,complete,angular_sw_bin3,0.017227642859021824,9.472505436322552e-05,0.00011601402452364992,3
student_t_d16_df10.0_cor,C,complete,angular_sw_mean,0.015232429917280873,0.000492431357678867,0.0006031027798295896,3
student_t_d16_df10.0_cor,C,complete,exploding_norm_rate,0.0,0.0,0.0,3
student_t_d16_df10.0_cor,C,complete,inf_rate,0.0,0.0,0.0,3
student_t_d16_df10.0_cor,C,complete,invalid_rate,0.0,0.0,0.0,3
student_t_d16_df10.0_cor,C,complete,ks_stat,0.01199999451637268,0.0,0.0,3
student_t_d16_df10.0_cor,C,complete,mmd,0.000652472178141276,0.00011429107700045885,0.00013997741040213318,3
student_t_d16_df10.0_cor,C,complete,nan_rate,0.0,0.0,0.0,3
student_t_d16_df10.0_cor,C,complete,nfe,512,0.0,0.0,3
student_t_d16_df10.0_cor,C,complete,q950_err,0.0073445658645294905,2.1628141938387405e-07,2.648895591676931e-07,3
student_t_d16_df10.0_cor,C,complete,q990_err,0.026209938421783603,3.000821753866738e-08,3.6752410530086e-08,3
student_t_d16_df10.0_cor,C,complete,q995_err,0.014925215286882872,5.56000365614452e-08,6.809585962781486e-08,3
student_t_d16_df10.0_cor,C,complete,radial_w1,0.09821666280428569,2.5327103900873586e-08,3.101924060979683e-08,3
student_t_d16_df10.0_cor,C,complete,sample_time_s,0.22639334698518118,0.0034135251227187247,0.004180697387416102,3
student_t_d16_df10.0_cor,C,complete,sliced_w1,0.18464234471321106,0.00475562121168992,0.0058244226892982835,3
student_t_d16_df10.0_cor,C,complete,tail_exc_95,0.002600000053644136,0.0,0.0,3
student_t_d16_df10.0_cor,C,complete,tail_exc_99,0.0030000002682208926,0.0,0.0,3
student_t_d16_df10.0_cor,C,complete,total_train_time_s,29.887269094586372,1.0168522002295917,1.2453845171944455,3
student_t_d16_df10.0_cor,tflow,complete,angular_sw_bin0,0.10052305087447166,0.032278980049791794,0.03953351526973392,3
student_t_d16_df10.0_cor,tflow,complete,angular_sw_bin1,0.10790075858434041,0.04090993516017243,0.050104233276383636,3
student_t_d16_df10.0_cor,tflow,complete,angular_sw_bin2,0.1140458732843399,0.05024833753706721,0.06154139369447654,3
student_t_d16_df10.0_cor,tflow,complete,angular_sw_bin3,0.12314444904526074,0.05367028278210414,0.06573240358351835,3
student_t_d16_df10.0_cor,tflow,complete,angular_sw_mean,0.11140353294710319,0.043848512730559425,0.05370324108490146,3
student_t_d16_df10.0_cor,tflow,complete,exploding_norm_rate,0.0,0.0,0.0,3
student_t_d16_df10.0_cor,tflow,complete,inf_rate,0.0,0.0,0.0,3
student_t_d16_df10.0_cor,tflow,complete,invalid_rate,0.0,0.0,0.0,3
student_t_d16_df10.0_cor,tflow,complete,ks_stat,0.2532000044981639,0.05897547335907141,0.072229908534414,3
student_t_d16_df10.0_cor,tflow,complete,mmd,0.12568465868631998,0.08386094795487327,0.10270826591776801,3
student_t_d16_df10.0_cor,tflow,complete,n_params,37392,0.0,0.0,3
student_t_d16_df10.0_cor,tflow,complete,nan_rate,0.0,0.0,0.0,3
student_t_d16_df10.0_cor,tflow,complete,nfe,512,0.0,0.0,3
student_t_d16_df10.0_cor,tflow,complete,q950_err,0.6381480151737979,0.16688014972582074,0.20438560751375945,3
student_t_d16_df10.0_cor,tflow,complete,q990_err,1.931247996527147,0.9444003352122001,1.1566494670916396,3
student_t_d16_df10.0_cor,tflow,complete,q995_err,2.6940249483800907,1.299681776183133,1.5917785898214034,3
student_t_d16_df10.0_cor,tflow,complete,radial_w1,5.902222474416097,0.36887912808457995,0.45178282028499045,3
student_t_d16_df10.0_cor,tflow,complete,sample_time_s,0.41193656002481777,0.0007056874711455582,0.0008642871110908225,3
student_t_d16_df10.0_cor,tflow,complete,sliced_w1,2.7104111512502036,0.7391885896636505,0.9053174341817377,3
student_t_d16_df10.0_cor,tflow,complete,tail_exc_95,0.17313333551088964,0.015607122620067332,0.019114743386107125,3
student_t_d16_df10.0_cor,tflow,complete,tail_exc_99,0.11423333277304966,0.010179826270642877,0.01246769001662723,3
student_t_d16_df10.0_cor,tflow,complete,total_train_time_s,30.81255752593279,0.8182695629392968,1.0021714506257406,3
student_t_d16_df2.0_cor,A,complete,angular_sw_bin0,0.015363849389056364,0.0009288966581409837,0.001137661418110956,3
student_t_d16_df2.0_cor,A,complete,angular_sw_bin1,0.014475488103926182,0.0011771442455910908,0.0014417013776758096,3
student_t_d16_df2.0_cor,A,complete,angular_sw_bin2,0.01696017012000084,0.0010527145159960646,0.0012893067045056592,3
student_t_d16_df2.0_cor,A,complete,angular_sw_bin3,0.018135507280627888,0.00018104317005324214,0.00022173169402318364,3
student_t_d16_df2.0_cor,A,complete,angular_sw_mean,0.016233753723402817,0.0002548689267461399,0.00031214941090941344,3
student_t_d16_df2.0_cor,A,complete,exploding_norm_rate,0.0,0.0,0.0,3
student_t_d16_df2.0_cor,A,complete,inf_rate,0.0,0.0,0.0,3
student_t_d16_df2.0_cor,A,complete,invalid_rate,0.0,0.0,0.0,3
student_t_d16_df2.0_cor,A,complete,ks_stat,0.0065000057220458984,0.0,0.0,3
student_t_d16_df2.0_cor,A,complete,mmd,0.000717004140218099,9.772434732961776e-05,0.00011968739320203968,3
student_t_d16_df2.0_cor,A,complete,nan_rate,0.0,0.0,0.0,3
student_t_d16_df2.0_cor,A,complete,nfe,512,0.0,0.0,3
student_t_d16_df2.0_cor,A,complete,q950_err,0.005908815610292372,8.179245135439134e-08,1.0017488531483681e-07,3
student_t_d16_df2.0_cor,A,complete,q990_err,0.021808551736542642,4.391832283884145e-08,5.378874065699117e-08,3
student_t_d16_df2.0_cor,A,complete,q995_err,0.1537999860632783,1.1979705375625413e-07,1.4672082719579475e-07,3
student_t_d16_df2.0_cor,A,complete,radial_w1,0.9923965136210123,1.2786859599514077e-06,1.5660640715709173e-06,3
student_t_d16_df2.0_cor,A,complete,sample_time_s,0.1779614786307017,0.008662055908954157,0.010608808550198813,3
student_t_d16_df2.0_cor,A,complete,sliced_w1,0.6273964643478394,0.01822374565653918,0.022319439030391106,3
student_t_d16_df2.0_cor,A,complete,tail_exc_95,0.000900001078844026,0.0,0.0,3
student_t_d16_df2.0_cor,A,complete,tail_exc_99,0.00010000005364418918,0.0,0.0,3
student_t_d16_df2.0_cor,A,complete,total_train_time_s,27.69144620249669,0.9093444194247551,1.113714914019031,3
student_t_d16_df2.0_cor,B,complete,angular_sw_bin0,0.014034341089427471,0.002205038768764532,0.0027006099232639844,3
student_t_d16_df2.0_cor,B,complete,angular_sw_bin1,0.013269344344735146,0.001944347932846107,0.0023813301589541073,3
student_t_d16_df2.0_cor,B,complete,angular_sw_bin2,0.015260090430577597,0.00013501300579503797,0.00016535648641863562,3
student_t_d16_df2.0_cor,B,complete,angular_sw_bin3,0.017645282670855522,0.0022298022362207603,0.002730938853028873,3
student_t_d16_df2.0_cor,B,complete,angular_sw_mean,0.015052264633898934,0.0007333599374815498,0.0008981788223145846,3
student_t_d16_df2.0_cor,B,complete,exploding_norm_rate,0.0,0.0,0.0,3
student_t_d16_df2.0_cor,B,complete,inf_rate,0.0,0.0,0.0,3
student_t_d16_df2.0_cor,B,complete,invalid_rate,0.0,0.0,0.0,3
student_t_d16_df2.0_cor,B,complete,ks_stat,0.0065000057220458984,0.0,0.0,3
student_t_d16_df2.0_cor,B,complete,mmd,0.0005460580190022787,0.00017443186566295116,0.00021363453287796607,3
student_t_d16_df2.0_cor,B,complete,nan_rate,0.0,0.0,0.0,3
student_t_d16_df2.0_cor,B,complete,nfe,512,0.0,0.0,3
student_t_d16_df2.0_cor,B,complete,q950_err,0.00590884900192081,4.722289380713721e-08,5.783599700256092e-08,3
student_t_d16_df2.0_cor,B,complete,q990_err,0.021808520681598744,1.5834976492623643e-07,1.9393806247947177e-07,3
student_t_d16_df2.0_cor,B,complete,q995_err,0.1538001035339542,1.4482757590153308e-07,1.7737683082147874e-07,3
student_t_d16_df2.0_cor,B,complete,radial_w1,0.9923956195513407,7.434005313662571e-08,9.104759881806056e-08,3
student_t_d16_df2.0_cor,B,complete,sample_time_s,0.2547507534424464,0.0015948908596048555,0.0019533344007303696,3
student_t_d16_df2.0_cor,B,complete,sliced_w1,0.5756263534228007,0.05167455922041113,0.06328815138661947,3
student_t_d16_df2.0_cor,B,complete,tail_exc_95,0.000900001078844026,0.0,0.0,3
student_t_d16_df2.0_cor,B,complete,tail_exc_99,0.00010000005364418918,0.0,0.0,3
student_t_d16_df2.0_cor,B,complete,total_train_time_s,30.372497374812763,4.878189529798649,5.974537608297043,3
student_t_d16_df2.0_cor,C,complete,angular_sw_bin0,0.014421142948170504,0.0018732429627728929,0.002294244711526486,3
student_t_d16_df2.0_cor,C,complete,angular_sw_bin1,0.01326836614559094,0.001591315261271952,0.00194895520500999,3
student_t_d16_df2.0_cor,C,complete,angular_sw_bin2,0.015629139107962448,0.00017777695666622244,0.00021773141592856067,3
student_t_d16_df2.0_cor,C,complete,angular_sw_bin3,0.01797819696366787,0.0010891893764891796,0.0013339791028293252,3
student_t_d16_df2.0_cor,C,complete,angular_sw_mean,0.015324211291347941,0.0007877455914172317,0.0009647873730495888,3
student_t_d16_df2.0_cor,C,complete,exploding_norm_rate,0.0,0.0,0.0,3
student_t_d16_df2.0_cor,C,complete,inf_rate,0.0,0.0,0.0,3
student_t_d16_df2.0_cor,C,complete,invalid_rate,0.0,0.0,0.0,3
student_t_d16_df2.0_cor,C,complete,ks_stat,0.0065000057220458984,0.0,0.0,3
student_t_d16_df2.0_cor,C,complete,mmd,0.0005483229955037435,0.00016231053849524577,0.00019878899959485934,3
