condition,contrast,status,metric,seed,delta,mean_delta,std_population,seeds_favor_B
student_t_d256_df3.0_cor,B-C,complete,sample_time_s,65457,0.035564519464969635,0.036084609727064766,0.00041352361454410647,
student_t_d256_df3.0_cor,B-C,complete,sliced_w1,8925,-0.0023397207260131836,0.010088086128234863,0.011317866563089678,1
student_t_d256_df3.0_cor,B-C,complete,sliced_w1,77395,0.00756680965423584,0.010088086128234863,0.011317866563089678,1
student_t_d256_df3.0_cor,B-C,complete,sliced_w1,65457,0.025037169456481934,0.010088086128234863,0.011317866563089678,1
student_t_d256_df3.0_cor,B-C,complete,tail_exc_95,8925,0.0,0.0,0.0,0
student_t_d256_df3.0_cor,B-C,complete,tail_exc_95,77395,0.0,0.0,0.0,0
student_t_d256_df3.0_cor,B-C,complete,tail_exc_95,65457,0.0,0.0,0.0,0
student_t_d256_df3.0_cor,B-C,complete,tail_exc_99,8925,0.0,0.0,0.0,0
student_t_d256_df3.0_cor,B-C,complete,tail_exc_99,77395,0.0,0.0,0.0,0
student_t_d256_df3.0_cor,B-C,complete,tail_exc_99,65457,0.0,0.0,0.0,0
student_t_d256_df3.0_cor,B-C,complete,total_train_time_s,8925,3.9875681176781654,1.8443978652358055,2.0977169260187156,
student_t_d256_df3.0_cor,B-C,complete,total_train_time_s,77395,-1.003627635538578,1.8443978652358055,2.0977169260187156,
student_t_d256_df3.0_cor,B-C,complete,total_train_time_s,65457,2.549253113567829,1.8443978652358055,2.0977169260187156,
student_t_d2_df3.0_cor,B-A,incomplete,,,,,,
student_t_d2_df3.0_cor,B-C,complete,angular_sw_bin0,8925,-0.2539452314376831,-0.23904045422871908,0.17926249323858132,3
student_t_d2_df3.0_cor,B-C,complete,angular_sw_bin0,77395,-0.4507591128349304,-0.23904045422871908,0.17926249323858132,3
student_t_d2_df3.0_cor,B-C,complete,angular_sw_bin0,65457,-0.012417018413543701,-0.23904045422871908,0.17926249323858132,3
student_t_d2_df3.0_cor,B-C,complete,angular_sw_bin1,8925,0.04501372575759888,-0.09450662136077881,0.1619560765214805,2
student_t_d2_df3.0_cor,B-C,complete,angular_sw_bin1,77395,-0.3215728998184204,-0.09450662136077881,0.1619560765214805,2
student_t_d2_df3.0_cor,B-C,complete,angular_sw_bin1,65457,-0.006960690021514893,-0.09450662136077881,0.1619560765214805,2
student_t_d2_df3.0_cor,B-C,complete,angular_sw_bin2,8925,0.043802082538604736,-0.06559497117996216,0.10868595098362066,2
student_t_d2_df3.0_cor,B-C,complete,angular_sw_bin2,77395,-0.2137984037399292,-0.06559497117996216,0.10868595098362066,2
student_t_d2_df3.0_cor,B-C,complete,angular_sw_bin2,65457,-0.02678859233856201,-0.06559497117996216,0.10868595098362066,2
student_t_d2_df3.0_cor,B-C,complete,angular_sw_bin3,8925,0.04824405908584595,-0.04824727773666382,0.07534792220905667,2
student_t_d2_df3.0_cor,B-C,complete,angular_sw_bin3,77395,-0.13564687967300415,-0.04824727773666382,0.07534792220905667,2
student_t_d2_df3.0_cor,B-C,complete,angular_sw_bin3,65457,-0.05733901262283325,-0.04824727773666382,0.07534792220905667,2
student_t_d2_df3.0_cor,B-C,complete,angular_sw_mean,8925,-0.029221341013908386,-0.11184733112653096,0.11922389801295454,3
student_t_d2_df3.0_cor,B-C,complete,angular_sw_mean,77395,-0.28044432401657104,-0.11184733112653096,0.11922389801295454,3
student_t_d2_df3.0_cor,B-C,complete,angular_sw_mean,65457,-0.025876328349113464,-0.11184733112653096,0.11922389801295454,3
student_t_d2_df3.0_cor,B-C,complete,exploding_norm_rate,8925,0.0,0.0,0.0,
student_t_d2_df3.0_cor,B-C,complete,exploding_norm_rate,77395,0.0,0.0,0.0,
student_t_d2_df3.0_cor,B-C,complete,exploding_norm_rate,65457,0.0,0.0,0.0,
student_t_d2_df3.0_cor,B-C,complete,inf_rate,8925,0.0,0.0,0.0,
student_t_d2_df3.0_cor,B-C,complete,inf_rate,77395,0.0,0.0,0.0,
student_t_d2_df3.0_cor,B-C,complete,inf_rate,65457,0.0,0.0,0.0,
student_t_d2_df3.0_cor,B-C,complete,invalid_rate,8925,0.0,0.0,0.0,
student_t_d2_df3.0_cor,B-C,complete,invalid_rate,77395,0.0,0.0,0.0,
student_t_d2_df3.0_cor,B-C,complete,invalid_rate,65457,0.0,0.0,0.0,
student_t_d2_df3.0_cor,B-C,complete,ks_stat,8925,0.0,6.666779518127441e-05,9.428250011886994e-05,0
student_t_d2_df3.0_cor,B-C,complete,ks_stat,77395,0.00020000338554382324,6.666779518127441e-05,9.428250011886994e-05,0
student_t_d2_df3.0_cor,B-C,complete,ks_stat,65457,0.0,6.666779518127441e-05,9.428250011886994e-05,0
student_t_d2_df3.0_cor,B-C,complete,mmd,8925,0.0095786452293396,-0.04899291197458903,0.06768543316623733,2
student_t_d2_df3.0_cor,B-C,complete,mmd,77395,-0.14384549856185913,-0.04899291197458903,0.06768543316623733,2
student_t_d2_df3.0_cor,B-C,complete,mmd,65457,-0.012711882591247559,-0.04899291197458903,0.06768543316623733,2
student_t_d2_df3.0_cor,B-C,complete,nan_rate,8925,0.0,0.0,0.0,
student_t_d2_df3.0_cor,B-C,complete,nan_rate,77395,0.0,0.0,0.0,
student_t_d2_df3.0_cor,B-C,complete,nan_rate,65457,0.0,0.0,0.0,
student_t_d2_df3.0_cor,B-C,complete,nfe,8925,0,0,0.0,
student_t_d2_df3.0_cor,B-C,complete,nfe,77395,0,0,0.0,
student_t_d2_df3.0_cor,B-C,complete,nfe,65457,0,0,0.0,
student_t_d2_df3.0_cor,B-C,complete,q950_err,8925,-1.9722060464511665e-05,0.000827147230550465,0.0009451500089057964,1
student_t_d2_df3.0_cor,B-C,complete,q950_err,77395,0.002146166663754676,0.000827147230550465,0.0009451500089057964,1
student_t_d2_df3.0_cor,B-C,complete,q950_err,65457,0.0003549970883612308,0.000827147230550465,0.0009451500089057964,1
student_t_d2_df3.0_cor,B-C,complete,q990_err,8925,7.547167134008825e-05,-1.9481328403100445e-05,6.796915160353729e-05,2
student_t_d2_df3.0_cor,B-C,complete,q990_err,77395,-5.400969194607752e-05,-1.9481328403100445e-05,6.796915160353729e-05,2
student_t_d2_df3.0_cor,B-C,complete,q990_err,65457,-7.990596460331206e-05,-1.9481328403100445e-05,6.796915160353729e-05,2
student_t_d2_df3.0_cor,B-C,complete,q995_err,8925,0.00027989835419617304,0.00016981162188181576,0.00012204535331236244,1
student_t_d2_df3.0_cor,B-C,complete,q995_err,77395,-3.5466086441282574e-07,0.00016981162188181576,0.00012204535331236244,1
student_t_d2_df3.0_cor,B-C,complete,q995_err,65457,0.00022989117231368705,0.00016981162188181576,0.00012204535331236244,1
student_t_d2_df3.0_cor,B-C,complete,radial_w1,8925,-1.1049211025238037e-05,-4.7855700055758156e-05,4.459575010862068e-05,3
student_t_d2_df3.0_cor,B-C,complete,radial_w1,77395,-0.00011061131954193115,-4.7855700055758156e-05,4.459575010862068e-05,3
student_t_d2_df3.0_cor,B-C,complete,radial_w1,65457,-2.1906569600105286e-05,-4.7855700055758156e-05,4.459575010862068e-05,3
student_t_d2_df3.0_cor,B-C,complete,sample_time_s,8925,0.023014433681964874,0.02874159812927246,0.005402911559667292,
student_t_d2_df3.0_cor,B-C,complete,sample_time_s,77395,0.02722489833831787,0.02874159812927246,0.005402911559667292,
student_t_d2_df3.0_cor,B-C,complete,sample_time_s,65457,0.03598546236753464,0.02874159812927246,0.005402911559667292,
student_t_d2_df3.0_cor,B-C,complete,sliced_w1,8925,0.011801302433013916,-0.03690573573112488,0.052614792300854196,2
student_t_d2_df3.0_cor,B-C,complete,sliced_w1,77395,-0.1099746823310852,-0.03690573573112488,0.052614792300854196,2
student_t_d2_df3.0_cor,B-C,complete,sliced_w1,65457,-0.012543827295303345,-0.03690573573112488,0.052614792300854196,2
student_t_d2_df3.0_cor,B-C,complete,tail_exc_95,8925,0.0,3.3332655827204384e-05,4.713949394074702e-05,0
student_t_d2_df3.0_cor,B-C,complete,tail_exc_95,77395,9.999796748161316e-05,3.3332655827204384e-05,4.713949394074702e-05,0
student_t_d2_df3.0_cor,B-C,complete,tail_exc_95,65457,0.0,3.3332655827204384e-05,4.713949394074702e-05,0
student_t_d2_df3.0_cor,B-C,complete,tail_exc_99,8925,0.0,0.0,0.0,0
student_t_d2_df3.0_cor,B-C,complete,tail_exc_99,77395,0.0,0.0,0.0,0
student_t_d2_df3.0_cor,B-C,complete,tail_exc_99,65457,0.0,0.0,0.0,0
student_t_d2_df3.0_cor,B-C,complete,total_train_time_s,8925,2.3580202981829643,0.6859270930290222,1.5684559987170574,
student_t_d2_df3.0_cor,B-C,complete,total_train_time_s,77395,-1.4123237580060959,0.6859270930290222,1.5684559987170574,
student_t_d2_df3.0_cor,B-C,complete,total_train_time_s,65457,1.1120847389101982,0.6859270930290222,1.5684559987170574,
student_t_d32_df3.0_cor,B-A,complete,angular_sw_bin0,8925,-1.3236887753009796e-05,-5.962420254945755e-05,4.4350653934314055e-05,3
student_t_d32_df3.0_cor,B-A,complete,angular_sw_bin0,77395,-0.00011937785893678665,-5.962420254945755e-05,4.4350653934314055e-05,3
student_t_d32_df3.0_cor,B-A,complete,angular_sw_bin0,65457,-4.62578609585762e-05,-5.962420254945755e-05,4.4350653934314055e-05,3
student_t_d32_df3.0_cor,B-A,complete,angular_sw_bin1,8925,-0.0002456875517964363,-0.00048513027528921765,0.00017552048393159936,3
student_t_d32_df3.0_cor,B-A,complete,angular_sw_bin1,77395,-0.0005481811240315437,-0.00048513027528921765,0.00017552048393159936,3
student_t_d32_df3.0_cor,B-A,complete,angular_sw_bin1,65457,-0.0006615221500396729,-0.00048513027528921765,0.00017552048393159936,3
student_t_d32_df3.0_cor,B-A,complete,angular_sw_bin2,8925,-0.0019895657896995544,-0.001019584635893504,0.0007492839081195937,3
student_t_d32_df3.0_cor,B-A,complete,angular_sw_bin2,77395,-0.0001651458442211151,-0.001019584635893504,0.0007492839081195937,3
student_t_d32_df3.0_cor,B-A,complete,angular_sw_bin2,65457,-0.0009040422737598419,-0.001019584635893504,0.0007492839081195937,3
student_t_d32_df3.0_cor,B-A,complete,angular_sw_bin3,8925,-0.0026379767805337906,-0.0013506564622124035,0.0009210212635423947,3
student_t_d32_df3.0_cor,B-A,complete,angular_sw_bin3,77395,-0.0008788248524069786,-0.0013506564622124035,0.0009210212635423947,3
student_t_d32_df3.0_cor,B-A,complete,angular_sw_bin3,65457,-0.0005351677536964417,-0.0013506564622124035,0.0009210212635423947,3
student_t_d32_df3.0_cor,B-A,complete,angular_sw_mean,8925,-0.0012216167524456978,-0.0007287488939861456,0.0003513326499359421,3
student_t_d32_df3.0_cor,B-A,complete,angular_sw_mean,77395,-0.000427882419899106,-0.0007287488939861456,0.0003513326499359421,3
student_t_d32_df3.0_cor,B-A,complete,angular_sw_mean,65457,-0.0005367475096136332,-0.0007287488939861456,0.0003513326499359421,3
student_t_d32_df3.0_cor,B-A,complete,exploding_norm_rate,8925,0.0,0.0,0.0,
student_t_d32_df3.0_cor,B-A,complete,exploding_norm_rate,77395,0.0,0.0,0.0,
student_t_d32_df3.0_cor,B-A,complete,exploding_norm_rate,65457,0.0,0.0,0.0,
student_t_d32_df3.0_cor,B-A,complete,inf_rate,8925,0.0,0.0,0.0,
student_t_d32_df3.0_cor,B-A,complete,inf_rate,77395,0.0,0.0,0.0,
student_t_d32_df3.0_cor,B-A,complete,inf_rate,65457,0.0,0.0,0.0,
student_t_d32_df3.0_cor,B-A,complete,invalid_rate,8925,0.0,0.0,0.0,
student_t_d32_df3.0_cor,B-A,complete,invalid_rate,77395,0.0,0.0,0.0,
student_t_d32_df3.0_cor,B-A,complete,invalid_rate,65457,0.0,0.0,0.0,
student_t_d32_df3.0_cor,B-A,complete,ks_stat,8925,0.0,0.0,0.0,0
student_t_d32_df3.0_cor,B-A,complete,ks_stat,77395,0.0,0.0,0.0,0
student_t_d32_df3.0_cor,B-A,complete,ks_stat,65457,0.0,0.0,0.0,0
student_t_d32_df3.0_cor,B-A,complete,mmd,8925,-0.00039005279541015625,-0.00021942456563313803,0.00013761442225275326,3
student_t_d32_df3.0_cor,B-A,complete,mmd,77395,-5.3048133850097656e-05,-0.00021942456563313803,0.00013761442225275326,3
student_t_d32_df3.0_cor,B-A,complete,mmd,65457,-0.00021517276763916016,-0.00021942456563313803,0.00013761442225275326,3
student_t_d32_df3.0_cor,B-A,complete,nan_rate,8925,0.0,0.0,0.0,
student_t_d32_df3.0_cor,B-A,complete,nan_rate,77395,0.0,0.0,0.0,
student_t_d32_df3.0_cor,B-A,complete,nan_rate,65457,0.0,0.0,0.0,
student_t_d32_df3.0_cor,B-A,complete,nfe,8925,0,0,0.0,
student_t_d32_df3.0_cor,B-A,complete,nfe,77395,0,0,0.0,
student_t_d32_df3.0_cor,B-A,complete,nfe,65457,0,0,0.0,
student_t_d32_df3.0_cor,B-A,complete,q950_err,8925,-9.122552738390077e-08,6.081701825593384e-08,1.1377822279944027e-07,1
student_t_d32_df3.0_cor,B-A,complete,q950_err,77395,9.122552738390077e-08,6.081701825593384e-08,1.1377822279944027e-07,1
student_t_d32_df3.0_cor,B-A,complete,q950_err,65457,1.8245105476780155e-07,6.081701825593384e-08,1.1377822279944027e-07,1
student_t_d32_df3.0_cor,B-A,complete,q990_err,8925,-6.237292685638829e-08,-1.0395487809398048e-07,5.880575939013958e-08,3
student_t_d32_df3.0_cor,B-A,complete,q990_err,77395,-6.237292685638829e-08,-1.0395487809398048e-07,5.880575939013958e-08,3
student_t_d32_df3.0_cor,B-A,complete,q990_err,65457,-1.8711878056916487e-07,-1.0395487809398048e-07,5.880575939013958e-08,3
student_t_d32_df3.0_cor,B-A,complete,q995_err,8925,-2.1223084220589605e-07,-1.0611542110294803e-07,1.5006986771053432e-07,2
student_t_d32_df3.0_cor,B-A,complete,q995_err,77395,1.0611542111682581e-07,-1.0611542110294803e-07,1.5006986771053432e-07,2
student_t_d32_df3.0_cor,B-A,complete,q995_err,65457,-2.1223084221977384e-07,-1.0611542110294803e-07,1.5006986771053432e-07,2
student_t_d32_df3.0_cor,B-A,complete,radial_w1,8925,-5.960464477539063e-08,-6.953875223795573e-08,3.7170026568312855e-08,3
student_t_d32_df3.0_cor,B-A,complete,radial_w1,77395,-2.9802322387695312e-08,-6.953875223795573e-08,3.7170026568312855e-08,3
student_t_d32_df3.0_cor,B-A,complete,radial_w1,65457,-1.1920928955078125e-07,-6.953875223795573e-08,3.7170026568312855e-08,3
student_t_d32_df3.0_cor,B-A,complete,sample_time_s,8925,0.08765392750501633,0.08926813801129659,0.002556023544882419,
student_t_d32_df3.0_cor,B-A,complete,sample_time_s,77395,0.08727423846721649,0.08926813801129659,0.002556023544882419,
student_t_d32_df3.0_cor,B-A,complete,sample_time_s,65457,0.09287624806165695,0.08926813801129659,0.002556023544882419,
student_t_d32_df3.0_cor,B-A,complete,sliced_w1,8925,-0.09470352530479431,-0.05045740803082784,0.0339212536151261,3
student_t_d32_df3.0_cor,B-A,complete,sliced_w1,77395,-0.012281686067581177,-0.05045740803082784,0.0339212536151261,3
student_t_d32_df3.0_cor,B-A,complete,sliced_w1,65457,-0.04438701272010803,-0.05045740803082784,0.0339212536151261,3
student_t_d32_df3.0_cor,B-A,complete,tail_exc_95,8925,0.0,0.0,0.0,0
student_t_d32_df3.0_cor,B-A,complete,tail_exc_95,77395,0.0,0.0,0.0,0
student_t_d32_df3.0_cor,B-A,complete,tail_exc_95,65457,0.0,0.0,0.0,0
student_t_d32_df3.0_cor,B-A,complete,tail_exc_99,8925,0.0,0.0,0.0,0
student_t_d32_df3.0_cor,B-A,complete,tail_exc_99,77395,0.0,0.0,0.0,0
student_t_d32_df3.0_cor,B-A,complete,tail_exc_99,65457,0.0,0.0,0.0,0
student_t_d32_df3.0_cor,B-A,complete,total_train_time_s,8925,-5.62540827691555,-2.3216560383637748,3.58795952275862,
student_t_d32_df3.0_cor,B-A,complete,total_train_time_s,77395,2.6655006036162376,-2.3216560383637748,3.58795952275862,
student_t_d32_df3.0_cor,B-A,complete,total_train_time_s,65457,-4.005060441792011,-2.3216560383637748,3.58795952275862,
student_t_d32_df3.0_cor,B-C,complete,angular_sw_bin0,8925,0.00010050646960735321,0.00011058524250984192,2.7622949889971433e-05,0
student_t_d32_df3.0_cor,B-C,complete,angular_sw_bin0,77395,0.0001483103260397911,0.00011058524250984192,2.7622949889971433e-05,0
student_t_d32_df3.0_cor,B-C,complete,angular_sw_bin0,65457,8.293893188238144e-05,0.00011058524250984192,2.7622949889971433e-05,0
student_t_d32_df3.0_cor,B-C,complete,angular_sw_bin1,8925,0.00014731381088495255,3.008792797724406e-05,0.00014655304313353085,1
student_t_d32_df3.0_cor,B-C,complete,angular_sw_bin1,77395,0.00011949613690376282,3.008792797724406e-05,0.00014655304313353085,1
student_t_d32_df3.0_cor,B-C,complete,angular_sw_bin1,65457,-0.00017654616385698318,3.008792797724406e-05,0.00014655304313353085,1
student_t_d32_df3.0_cor,B-C,complete,angular_sw_bin2,8925,4.3093226850032806e-05,-0.000141624982158343,0.000133483029627014,2
student_t_d32_df3.0_cor,B-C,complete,angular_sw_bin2,77395,-0.00020027998834848404,-0.000141624982158343,0.000133483029627014,2
student_t_d32_df3.0_cor,B-C,complete,angular_sw_bin2,65457,-0.00026768818497657776,-0.000141624982158343,0.000133483029627014,2
student_t_d32_df3.0_cor,B-C,complete,angular_sw_bin3,8925,-3.197602927684784e-05,1.769140362739563e-05,3.534850587067539e-05,1
student_t_d32_df3.0_cor,B-C,complete,angular_sw_bin3,77395,4.7437846660614014e-05,1.769140362739563e-05,3.534850587067539e-05,1
student_t_d32_df3.0_cor,B-C,complete,angular_sw_bin3,65457,3.7612393498420715e-05,1.769140362739563e-05,3.534850587067539e-05,1
student_t_d32_df3.0_cor,B-C,complete,angular_sw_mean,8925,6.473436951637268e-05,4.184897989034653e-06,6.194679682390798e-05,1
student_t_d32_df3.0_cor,B-C,complete,angular_sw_mean,77395,2.8741080313920975e-05,4.184897989034653e-06,6.194679682390798e-05,1
student_t_d32_df3.0_cor,B-C,complete,angular_sw_mean,65457,-8.09207558631897e-05,4.184897989034653e-06,6.194679682390798e-05,1
student_t_d32_df3.0_cor,B-C,complete,exploding_norm_rate,8925,0.0,0.0,0.0,
student_t_d32_df3.0_cor,B-C,complete,exploding_norm_rate,77395,0.0,0.0,0.0,
student_t_d32_df3.0_cor,B-C,complete,exploding_norm_rate,65457,0.0,0.0,0.0,
student_t_d32_df3.0_cor,B-C,complete,inf_rate,8925,0.0,0.0,0.0,
student_t_d32_df3.0_cor,B-C,complete,inf_rate,77395,0.0,0.0,0.0,
student_t_d32_df3.0_cor,B-C,complete,inf_rate,65457,0.0,0.0,0.0,
student_t_d32_df3.0_cor,B-C,complete,invalid_rate,8925,0.0,0.0,0.0,
student_t_d32_df3.0_cor,B-C,complete,invalid_rate,77395,0.0,0.0,0.0,
student_t_d32_df3.0_cor,B-C,complete,invalid_rate,65457,0.0,0.0,0.0,
student_t_d32_df3.0_cor,B-C,complete,ks_stat,8925,0.0,0.0,0.0,0
student_t_d32_df3.0_cor,B-C,complete,ks_stat,77395,0.0,0.0,0.0,0
student_t_d32_df3.0_cor,B-C,complete,ks_stat,65457,0.0,0.0,0.0,0
student_t_d32_df3.0_cor,B-C,complete,mmd,8925,2.467632293701172e-05,8.54333241780599e-06,2.2815493993897303e-05,1
student_t_d32_df3.0_cor,B-C,complete,mmd,77395,2.467632293701172e-05,8.54333241780599e-06,2.2815493993897303e-05,1
student_t_d32_df3.0_cor,B-C,complete,mmd,65457,-2.372264862060547e-05,8.54333241780599e-06,2.2815493993897303e-05,1
student_t_d32_df3.0_cor,B-C,complete,nan_rate,8925,0.0,0.0,0.0,
student_t_d32_df3.0_cor,B-C,complete,nan_rate,77395,0.0,0.0,0.0,
student_t_d32_df3.0_cor,B-C,complete,nan_rate,65457,0.0,0.0,0.0,
student_t_d32_df3.0_cor,B-C,complete,nfe,8925,0,0,0.0,
student_t_d32_df3.0_cor,B-C,complete,nfe,77395,0,0,0.0,
student_t_d32_df3.0_cor,B-C,complete,nfe,65457,0,0,0.0,
student_t_d32_df3.0_cor,B-C,complete,q950_err,8925,-2.736765821517023e-07,-3.040850912796692e-08,1.7201650408126754e-07,1
student_t_d32_df3.0_cor,B-C,complete,q950_err,77395,9.122552738390077e-08,-3.040850912796692e-08,1.7201650408126754e-07,1
student_t_d32_df3.0_cor,B-C,complete,q950_err,65457,9.122552738390077e-08,-3.040850912796692e-08,1.7201650408126754e-07,1
student_t_d32_df3.0_cor,B-C,complete,q990_err,8925,-1.2474585371277658e-07,-1.0395487809398048e-07,2.940287969506979e-08,3
student_t_d32_df3.0_cor,B-C,complete,q990_err,77395,-1.2474585371277658e-07,-1.0395487809398048e-07,2.940287969506979e-08,3
student_t_d32_df3.0_cor,B-C,complete,q990_err,65457,-6.237292685638829e-08,-1.0395487809398048e-07,2.940287969506979e-08,3
student_t_d32_df3.0_cor,B-C,complete,q995_err,8925,0.0,-3.5371807034316007e-08,5.002328923357374e-08,1
student_t_d32_df3.0_cor,B-C,complete,q995_err,77395,-1.0611542110294803e-07,-3.5371807034316007e-08,5.002328923357374e-08,1
student_t_d32_df3.0_cor,B-C,complete,q995_err,65457,0.0,-3.5371807034316007e-08,5.002328923357374e-08,1
student_t_d32_df3.0_cor,B-C,complete,radial_w1,8925,0.0,-2.9802322387695312e-08,6.438037453500292e-08,1
student_t_d32_df3.0_cor,B-C,complete,radial_w1,77395,2.9802322387695312e-08,-2.9802322387695312e-08,6.438037453500292e-08,1
student_t_d32_df3.0_cor,B-C,complete,radial_w1,65457,-1.1920928955078125e-07,-2.9802322387695312e-08,6.438037453500292e-08,1
student_t_d32_df3.0_cor,B-C,complete,sample_time_s,8925,0.025686174631118774,0.02787788212299347,0.0032486810756152656,
student_t_d32_df3.0_cor,B-C,complete,sample_time_s,77395,0.0254768505692482,0.02787788212299347,0.0032486810756152656,
student_t_d32_df3.0_cor,B-C,complete,sample_time_s,65457,0.032470621168613434,0.02787788212299347,0.0032486810756152656,
student_t_d32_df3.0_cor,B-C,complete,sliced_w1,8925,0.006514370441436768,0.0032349228858947754,0.006003058932258986,1
student_t_d32_df3.0_cor,B-C,complete,sliced_w1,77395,0.008376717567443848,0.0032349228858947754,0.006003058932258986,1
student_t_d32_df3.0_cor,B-C,complete,sliced_w1,65457,-0.005186319351196289,0.0032349228858947754,0.006003058932258986,1
student_t_d32_df3.0_cor,B-C,complete,tail_exc_95,8925,0.0,0.0,0.0,0
student_t_d32_df3.0_cor,B-C,complete,tail_exc_95,77395,0.0,0.0,0.0,0
student_t_d32_df3.0_cor,B-C,complete,tail_exc_95,65457,0.0,0.0,0.0,0
student_t_d32_df3.0_cor,B-C,complete,tail_exc_99,8925,0.0,0.0,0.0,0
student_t_d32_df3.0_cor,B-C,complete,tail_exc_99,77395,0.0,0.0,0.0,0
student_t_d32_df3.0_cor,B-C,complete,tail_exc_99,65457,0.0,0.0,0.0,0
student_t_d32_df3.0_cor,B-C,complete,total_train_time_s,8925,-2.596002273261547,-2.3532613813877106,1.2491517370046779,
student_t_d32_df3.0_cor,B-C,complete,total_train_time_s,77395,-0.7165105417370796,-2.3532613813877106,1.2491517370046779,
student_t_d32_df3.0_cor,B-C,complete,total_train_time_s,65457,-3.747271329164505,-2.3532613813877106,1.2491517370046779,
student_t_d64_df3.0_cor,B-A,complete,angular_sw_bin0,8925,0.0009810235351324081,-0.0006935854131976763,0.0013602798648011726,2
student_t_d64_df3.0_cor,B-A,complete,angular_sw_bin0,77395,-0.0007109474390745163,-0.0006935854131976763,0.0013602798648011726,2
student_t_d64_df3.0_cor,B-A,complete,angular_sw_bin0,65457,-0.002350832335650921,-0.0006935854131976763,0.0013602798648011726,2
student_t_d64_df3.0_cor,B-A,complete,angular_sw_bin1,8925,0.0013529183343052864,-0.0005720777747531732,0.0015376730503624259,2
student_t_d64_df3.0_cor,B-A,complete,angular_sw_bin1,77395,-0.0006585335358977318,-0.0005720777747531732,0.0015376730503624259,2
student_t_d64_df3.0_cor,B-A,complete,angular_sw_bin1,65457,-0.002410618122667074,-0.0005720777747531732,0.0015376730503624259,2
student_t_d64_df3.0_cor,B-A,complete,angular_sw_bin2,8925,0.00046403706073760986,-0.0010025929659605026,0.0011242369313114963,2
student_t_d64_df3.0_cor,B-A,complete,angular_sw_bin2,77395,-0.0012042969465255737,-0.0010025929659605026,0.0011242369313114963,2
student_t_d64_df3.0_cor,B-A,complete,angular_sw_bin2,65457,-0.002267519012093544,-0.0010025929659605026,0.0011242369313114963,2
student_t_d64_df3.0_cor,B-A,complete,angular_sw_bin3,8925,-0.0005862191319465637,-0.0022831358946859837,0.0012409253437681998,3
student_t_d64_df3.0_cor,B-A,complete,angular_sw_bin3,77395,-0.0027440395206212997,-0.0022831358946859837,0.0012409253437681998,3
student_t_d64_df3.0_cor,B-A,complete,angular_sw_bin3,65457,-0.0035191490314900875,-0.0022831358946859837,0.0012409253437681998,3
student_t_d64_df3.0_cor,B-A,complete,angular_sw_mean,8925,0.0005529399495571852,-0.001137848012149334,0.0013093283817701272,2
student_t_d64_df3.0_cor,B-A,complete,angular_sw_mean,77395,-0.0013294543605297804,-0.001137848012149334,0.0013093283817701272,2
student_t_d64_df3.0_cor,B-A,complete,angular_sw_mean,65457,-0.0026370296254754066,-0.001137848012149334,0.0013093283817701272,2
student_t_d64_df3.0_cor,B-A,complete,exploding_norm_rate,8925,0.0,0.0,0.0,
student_t_d64_df3.0_cor,B-A,complete,exploding_norm_rate,77395,0.0,0.0,0.0,
student_t_d64_df3.0_cor,B-A,complete,exploding_norm_rate,65457,0.0,0.0,0.0,
student_t_d64_df3.0_cor,B-A,complete,inf_rate,8925,0.0,0.0,0.0,
student_t_d64_df3.0_cor,B-A,complete,inf_rate,77395,0.0,0.0,0.0,
student_t_d64_df3.0_cor,B-A,complete,inf_rate,65457,0.0,0.0,0.0,
student_t_d64_df3.0_cor,B-A,complete,invalid_rate,8925,0.0,0.0,0.0,
student_t_d64_df3.0_cor,B-A,complete,invalid_rate,77395,0.0,0.0,0.0,
student_t_d64_df3.0_cor,B-A,complete,invalid_rate,65457,0.0,0.0,0.0,
student_t_d64_df3.0_cor,B-A,complete,ks_stat,8925,0.0,0.0,0.0,0
student_t_d64_df3.0_cor,B-A,complete,ks_stat,77395,0.0,0.0,0.0,0
student_t_d64_df3.0_cor,B-A,complete,ks_stat,65457,0.0,0.0,0.0,0
student_t_d64_df3.0_cor,B-A,complete,mmd,8925,0.00018084049224853516,-0.0006211201349894205,0.0006125269908181582,2
student_t_d64_df3.0_cor,B-A,complete,mmd,77395,-0.0007385015487670898,-0.0006211201349894205,0.0006125269908181582,2
student_t_d64_df3.0_cor,B-A,complete,mmd,65457,-0.001305699348449707,-0.0006211201349894205,0.0006125269908181582,2
student_t_d64_df3.0_cor,B-A,complete,nan_rate,8925,0.0,0.0,0.0,
student_t_d64_df3.0_cor,B-A,complete,nan_rate,77395,0.0,0.0,0.0,
student_t_d64_df3.0_cor,B-A,complete,nan_rate,65457,0.0,0.0,0.0,
student_t_d64_df3.0_cor,B-A,complete,nfe,8925,0,0,0.0,
student_t_d64_df3.0_cor,B-A,complete,nfe,77395,0,0,0.0,
student_t_d64_df3.0_cor,B-A,complete,nfe,65457,0,0,0.0,
student_t_d64_df3.0_cor,B-A,complete,q950_err,8925,-9.686821196043527e-08,-6.457880797362352e-08,4.566411303909307e-08,2
student_t_d64_df3.0_cor,B-A,complete,q950_err,77395,-9.686821196043527e-08,-6.457880797362352e-08,4.566411303909307e-08,2
student_t_d64_df3.0_cor,B-A,complete,q950_err,65457,0.0,-6.457880797362352e-08,4.566411303909307e-08,2
